c_fd_code,c_report_date,c_bd_code,c_bd_type,c_style,c_notice_date,c_bd_inner_code,c_bd_name,c_hold_num,c_hold_value,c_nav_ratio,c_is_stat
000552,2025-12-31,102481292,1,06,2026-01-20,1003787509,24济源投资MTN001,100000.000000,10545507.400000,4.460000,-1
000552,2025-12-31,102382661,1,06,2026-01-20,1003611827,23九合财金MTN001,100000.000000,10536808.220000,4.450000,-1
000552,2025-12-31,102480566,1,06,2026-01-20,1003741535,24威海城投MTN001A,100000.000000,10373145.210000,4.380000,-1
000552,2025-09-30,2271002,1,03,2025-10-28,1003100317,22湖北债103,200000.000000,22484590.160000,9.550000,-1
000552,2025-09-30,102382661,1,03,2025-10-28,1003611827,23九合财金MTN001,100000.000000,11171657.530000,4.750000,-1
000552,2025-09-30,232380026,1,03,2025-10-28,1003527015,23厦门国际二级资本债01,100000.000000,10519991.780000,4.470000,-1
000552,2025-09-30,102481292,1,03,2025-10-28,1003787509,24济源投资MTN001,100000.000000,10466253.150000,4.450000,-1
000552,2025-09-30,102480566,1,03,2025-10-28,1003741535,24威海城投MTN001A,100000.000000,10310660.270000,4.380000,-1
000552,2025-06-30,240203,1,05,2025-07-21,1003738009,24国开03,1000000.000000,103302876.710000,14.190000,-1
000552,2025-06-30,240203,1,02,2025-08-29,1003738009,24国开03,1000000.000000,103302876.710000,14.190000,-1
000552,2025-06-30,232380052,1,02,2025-08-29,1003592836,23农行二级资本债02A,500000.000000,53457876.710000,7.340000,-1
000552,2025-06-30,232380052,1,05,2025-07-21,1003592836,23农行二级资本债02A,500000.000000,53457876.710000,7.340000,-1
000552,2025-06-30,232480052,1,05,2025-07-21,1003908406,24浦发银行二级资本债01A,500000.000000,51413608.220000,7.060000,-1
000552,2025-06-30,232480052,1,02,2025-08-29,1003908406,24浦发银行二级资本债01A,500000.000000,51413608.220000,7.060000,-1
000552,2025-06-30,250203,1,02,2025-08-29,1004069747,25国开03,500000.000000,49621191.780000,6.810000,-1
000552,2025-06-30,250203,1,05,2025-07-21,1004069747,25国开03,500000.000000,49621191.780000,6.810000,-1
000552,2025-06-30,232480008,1,02,2025-08-29,1003788615,24中行二级资本债02A,400000.000000,41308946.850000,5.670000,-1
000552,2025-06-30,232480008,1,05,2025-07-21,1003788615,24中行二级资本债02A,400000.000000,41308946.850000,5.670000,-1
000553,2025-12-31,2271002,1,06,2026-01-20,1003100317,22湖北债103,200000.000000,22296692.310000,9.420000,0
000553,2025-12-31,232380026,1,06,2026-01-20,1003527015,23厦门国际二级资本债01,100000.000000,10623641.100000,4.490000,0
000553,2025-12-31,102481292,1,06,2026-01-20,1003787509,24济源投资MTN001,100000.000000,10545507.400000,4.460000,0
000553,2025-12-31,102382661,1,06,2026-01-20,1003611827,23九合财金MTN001,100000.000000,10536808.220000,4.450000,0
000553,2025-12-31,102480566,1,06,2026-01-20,1003741535,24威海城投MTN001A,100000.000000,10373145.210000,4.380000,0
000553,2025-09-30,2271002,1,03,2025-10-28,1003100317,22湖北债103,200000.000000,22484590.160000,9.550000,0
000553,2025-09-30,102382661,1,03,2025-10-28,1003611827,23九合财金MTN001,100000.000000,11171657.530000,4.750000,0
000553,2025-09-30,232380026,1,03,2025-10-28,1003527015,23厦门国际二级资本债01,100000.000000,10519991.780000,4.470000,0
000553,2025-09-30,102481292,1,03,2025-10-28,1003787509,24济源投资MTN001,100000.000000,10466253.150000,4.450000,0
000553,2025-09-30,102480566,1,03,2025-10-28,1003741535,24威海城投MTN001A,100000.000000,10310660.270000,4.380000,0
000553,2025-06-30,240203,1,05,2025-07-21,1003738009,24国开03,1000000.000000,103302876.710000,14.190000,0
000553,2025-06-30,240203,1,02,2025-08-29,1003738009,24国开03,1000000.000000,103302876.710000,14.190000,0
000553,2025-06-30,232380052,1,02,2025-08-29,1003592836,23农行二级资本债02A,500000.000000,53457876.710000,7.340000,0
000553,2025-06-30,232380052,1,05,2025-07-21,1003592836,23农行二级资本债02A,500000.000000,53457876.710000,7.340000,0
000553,2025-06-30,232480052,1,05,2025-07-21,1003908406,24浦发银行二级资本债01A,500000.000000,51413608.220000,7.060000,0
000553,2025-06-30,232480052,1,02,2025-08-29,1003908406,24浦发银行二级资本债01A,500000.000000,51413608.220000,7.060000,0
000553,2025-06-30,250203,1,05,2025-07-21,1004069747,25国开03,500000.000000,49621191.780000,6.810000,0
000553,2025-06-30,250203,1,02,2025-08-29,1004069747,25国开03,500000.000000,49621191.780000,6.810000,0
000553,2025-06-30,232480008,1,05,2025-07-21,1003788615,24中行二级资本债02A,400000.000000,41308946.850000,5.670000,0
000553,2025-06-30,232480008,1,02,2025-08-29,1003788615,24中行二级资本债02A,400000.000000,41308946.850000,5.670000,0
000556,2025-12-31,230203,1,06,2026-01-21,1003355992,23国开03,100000.000000,10484520.550000,19.330000,-1
000556,2025-12-31,230202,1,06,2026-01-21,1003355994,23国开02,100000.000000,10255904.110000,18.900000,-1
000556,2025-12-31,019779,1,06,2026-01-21,1004245625,25国债10,100000.000000,10124400.000000,18.660000,-1
000556,2025-12-31,112504020,1,06,2026-01-21,1004253309,25中国银行CD020,100000.000000,9936296.000000,18.310000,-1
000556,2025-12-31,019773,1,06,2026-01-21,1004200828,25国债08,20000.000000,2020192.880000,3.720000,-1
000556,2025-09-30,230203,1,03,2025-10-27,1003355992,23国开03,100000.000000,10426709.590000,18.310000,-1
000556,2025-09-30,230202,1,03,2025-10-27,1003355994,23国开02,100000.000000,10215621.920000,17.940000,-1
000556,2025-09-30,019779,1,03,2025-10-27,1004245625,25国债10,100000.000000,10058600.000000,17.670000,-1
000556,2025-09-30,112504020,1,03,2025-10-27,1004253309,25中国银行CD020,100000.000000,9894162.520000,17.380000,-1
000556,2025-09-30,019771,1,03,2025-10-27,1004165445,25国债06,50000.000000,5056061.640000,8.880000,-1
000556,2025-06-30,019741,1,05,2025-07-18,1003825989,24国债10,180000.000000,18197679.450000,29.870000,-1
000556,2025-06-30,019741,1,02,2025-08-29,1003825989,24国债10,180000.000000,18197679.450000,29.870000,-1
000556,2025-06-30,230202,1,05,2025-07-18,1003355994,23国开02,100000.000000,10179339.730000,16.710000,-1
000556,2025-06-30,230202,1,02,2025-08-29,1003355994,23国开02,100000.000000,10179339.730000,16.710000,-1
000556,2025-06-30,019771,1,02,2025-08-29,1004165445,25国债06,100000.000000,10084046.580000,16.550000,-1
000556,2025-06-30,019771,1,05,2025-07-18,1004165445,25国债06,100000.000000,10084046.580000,16.550000,-1
000556,2025-06-30,112504020,1,05,2025-07-18,1004253309,25中国银行CD020,100000.000000,9854029.040000,16.170000,-1
000556,2025-06-30,112504020,1,02,2025-08-29,1004253309,25中国银行CD020,100000.000000,9854029.040000,16.170000,-1
000556,2025-06-30,019770,1,05,2025-07-18,1004137350,25国债05,90000.000000,9056749.320000,14.860000,-1
000556,2025-06-30,019770,1,02,2025-08-29,1004137350,25国债05,90000.000000,9056749.320000,14.860000,-1
000557,2025-12-31,230203,1,06,2026-01-21,1003355992,23国开03,100000.000000,10484520.550000,19.330000,0
000557,2025-12-31,230202,1,06,2026-01-21,1003355994,23国开02,100000.000000,10255904.110000,18.900000,0
000557,2025-12-31,019779,1,06,2026-01-21,1004245625,25国债10,100000.000000,10124400.000000,18.660000,0
000557,2025-12-31,112504020,1,06,2026-01-21,1004253309,25中国银行CD020,100000.000000,9936296.000000,18.310000,0
000557,2025-12-31,019773,1,06,2026-01-21,1004200828,25国债08,20000.000000,2020192.880000,3.720000,0
000557,2025-09-30,230203,1,03,2025-10-27,1003355992,23国开03,100000.000000,10426709.590000,18.310000,0
000557,2025-09-30,230202,1,03,2025-10-27,1003355994,23国开02,100000.000000,10215621.920000,17.940000,0
000557,2025-09-30,019779,1,03,2025-10-27,1004245625,25国债10,100000.000000,10058600.000000,17.670000,0
000557,2025-09-30,112504020,1,03,2025-10-27,1004253309,25中国银行CD020,100000.000000,9894162.520000,17.380000,0
000557,2025-09-30,019771,1,03,2025-10-27,1004165445,25国债06,50000.000000,5056061.640000,8.880000,0
000557,2025-06-30,019741,1,02,2025-08-29,1003825989,24国债10,180000.000000,18197679.450000,29.870000,0
000557,2025-06-30,019741,1,05,2025-07-18,1003825989,24国债10,180000.000000,18197679.450000,29.870000,0
000557,2025-06-30,230202,1,05,2025-07-18,1003355994,23国开02,100000.000000,10179339.730000,16.710000,0
000557,2025-06-30,230202,1,02,2025-08-29,1003355994,23国开02,100000.000000,10179339.730000,16.710000,0
000557,2025-06-30,019771,1,02,2025-08-29,1004165445,25国债06,100000.000000,10084046.580000,16.550000,0
000557,2025-06-30,019771,1,05,2025-07-18,1004165445,25国债06,100000.000000,10084046.580000,16.550000,0
000557,2025-06-30,112504020,1,02,2025-08-29,1004253309,25中国银行CD020,100000.000000,9854029.040000,16.170000,0
000557,2025-06-30,112504020,1,05,2025-07-18,1004253309,25中国银行CD020,100000.000000,9854029.040000,16.170000,0
000557,2025-06-30,019770,1,02,2025-08-29,1004137350,25国债05,90000.000000,9056749.320000,14.860000,0
000557,2025-06-30,019770,1,05,2025-07-18,1004137350,25国债05,90000.000000,9056749.320000,14.860000,0
000559,2025-12-31,112505435,1,06,2026-01-22,1004509107,25建设银行CD435,40000000.000000,3969949956.670000,3.910000,-1
000559,2025-12-31,112505262,1,06,2026-01-22,1004284821,25建设银行CD262,30000000.000000,2989639077.950000,2.950000,-1
000559,2025-12-31,112512088,1,06,2026-01-22,1004284729,25北京银行CD088,30000000.000000,2989515293.720000,2.950000,-1
000559,2025-12-31,112515242,1,06,2026-01-22,1004390440,25民生银行CD242,19000000.000000,1893386886.060000,1.870000,-1
000559,2025-12-31,112515331,1,06,2026-01-22,1004500715,25民生银行CD331,17000000.000000,1687649674.000000,1.660000,-1
000559,2025-12-31,112515149,1,06,2026-01-22,1004284880,25民生银行CD149,16000000.000000,1594408548.590000,1.570000,-1
000559,2025-12-31,112509122,1,06,2026-01-22,1004235204,25浦发银行CD122,12000000.000000,1197824068.350000,1.180000,-1
000559,2025-12-31,012581458,1,06,2026-01-22,1004288594,25电网SCP017,11000000.000000,1106509375.650000,1.090000,-1
000559,2025-12-31,250421,1,06,2026-01-22,1004240039,25农发21,10200000.000000,1028291665.250000,1.010000,-1
000559,2025-12-31,112514084,1,06,2026-01-22,1004235188,25江苏银行CD084,10000000.000000,998165370.140000,0.980000,-1
000559,2025-09-30,112512088,1,03,2025-10-28,1004284729,25北京银行CD088,30000000.000000,2977036146.610000,2.880000,-1
000559,2025-09-30,112505262,1,03,2025-10-28,1004284821,25建设银行CD262,30000000.000000,2977306701.220000,2.880000,-1
000559,2025-09-30,112581586,1,03,2025-10-28,1004359109,25宁波银行CD160,20000000.000000,1995197335.430000,1.930000,-1
000559,2025-09-30,112515209,1,03,2025-10-28,1004359046,25民生银行CD209,20000000.000000,1995198069.910000,1.930000,-1
000559,2025-09-30,112505261,1,03,2025-10-28,1004284823,25建设银行CD261,20000000.000000,1992985188.120000,1.930000,-1
000559,2025-09-30,112515242,1,03,2025-10-28,1004390440,25民生银行CD242,19000000.000000,1885515676.310000,1.820000,-1
000559,2025-09-30,112581533,1,03,2025-10-28,1004357877,25宁波银行CD158,17000000.000000,1695965098.530000,1.640000,-1
000559,2025-09-30,112515149,1,03,2025-10-28,1004284880,25民生银行CD149,16000000.000000,1587753468.540000,1.530000,-1
000559,2025-09-30,112509122,1,03,2025-10-28,1004235204,25浦发银行CD122,12000000.000000,1192706720.610000,1.150000,-1
000559,2025-09-30,012581458,1,03,2025-10-28,1004288594,25电网SCP017,11000000.000000,1102681219.920000,1.070000,-1
000559,2025-06-30,112505262,1,02,2025-08-29,1004284821,25建设银行CD262,30000000.000000,2965025195.990000,2.890000,-1
000559,2025-06-30,112512088,1,02,2025-08-29,1004284729,25北京银行CD088,30000000.000000,2964609091.260000,2.890000,-1
000559,2025-06-30,112512088,1,05,2025-07-21,1004284729,25北京银行CD088,30000000.000000,2964609091.260000,2.890000,-1
000559,2025-06-30,112505262,1,05,2025-07-21,1004284821,25建设银行CD262,30000000.000000,2965025195.990000,2.890000,-1
000559,2025-06-30,112502117,1,02,2025-08-29,1004176336,25工商银行CD117,22000000.000000,2190131318.680000,2.140000,-1
000559,2025-06-30,112502117,1,05,2025-07-21,1004176336,25工商银行CD117,22000000.000000,2190131318.680000,2.140000,-1
000559,2025-06-30,112505204,1,02,2025-08-29,1004236710,25建设银行CD204,21000000.000000,2096002291.700000,2.040000,-1
000559,2025-06-30,112505204,1,05,2025-07-21,1004236710,25建设银行CD204,21000000.000000,2096002291.700000,2.040000,-1
000559,2025-06-30,112513011,1,05,2025-07-21,1004101574,25浙商银行CD011,20000000.000000,1997680360.200000,1.950000,-1
000559,2025-06-30,112598666,1,05,2025-07-21,1004289551,25宁波银行CD099,20000000.000000,1997937481.730000,1.950000,-1
000559,2025-06-30,112513011,1,02,2025-08-29,1004101574,25浙商银行CD011,20000000.000000,1997680360.200000,1.950000,-1
000559,2025-06-30,112598666,1,02,2025-08-29,1004289551,25宁波银行CD099,20000000.000000,1997937481.730000,1.950000,-1
000559,2025-06-30,112505261,1,05,2025-07-21,1004284823,25建设银行CD261,20000000.000000,1984847044.180000,1.940000,-1
000559,2025-06-30,112505261,1,02,2025-08-29,1004284823,25建设银行CD261,20000000.000000,1984847044.180000,1.940000,-1
000559,2025-06-30,112515149,1,05,2025-07-21,1004284880,25民生银行CD149,16000000.000000,1581126166.860000,1.540000,-1
000559,2025-06-30,112515149,1,02,2025-08-29,1004284880,25民生银行CD149,16000000.000000,1581126166.860000,1.540000,-1
000559,2025-06-30,112509122,1,02,2025-08-29,1004235204,25浦发银行CD122,12000000.000000,1187611235.240000,1.160000,-1
000559,2025-06-30,112509122,1,05,2025-07-21,1004235204,25浦发银行CD122,12000000.000000,1187611235.240000,1.160000,-1
000559,2025-06-30,012580198,1,05,2025-07-21,1004094464,25电网SCP001,10000000.000000,1006807030.640000,0.980000,-1
000559,2025-06-30,012580198,1,02,2025-08-29,1004094464,25电网SCP001,10000000.000000,1006807030.640000,0.980000,-1
000560,2025-12-31,112505435,1,06,2026-01-22,1004509107,25建设银行CD435,40000000.000000,3969949956.670000,3.910000,0
000560,2025-12-31,112512088,1,06,2026-01-22,1004284729,25北京银行CD088,30000000.000000,2989515293.720000,2.950000,0
000560,2025-12-31,112505262,1,06,2026-01-22,1004284821,25建设银行CD262,30000000.000000,2989639077.950000,2.950000,0
000560,2025-12-31,112515242,1,06,2026-01-22,1004390440,25民生银行CD242,19000000.000000,1893386886.060000,1.870000,0
000560,2025-12-31,112515331,1,06,2026-01-22,1004500715,25民生银行CD331,17000000.000000,1687649674.000000,1.660000,0
000560,2025-12-31,112515149,1,06,2026-01-22,1004284880,25民生银行CD149,16000000.000000,1594408548.590000,1.570000,0
000560,2025-12-31,112509122,1,06,2026-01-22,1004235204,25浦发银行CD122,12000000.000000,1197824068.350000,1.180000,0
000560,2025-12-31,012581458,1,06,2026-01-22,1004288594,25电网SCP017,11000000.000000,1106509375.650000,1.090000,0
000560,2025-12-31,250421,1,06,2026-01-22,1004240039,25农发21,10200000.000000,1028291665.250000,1.010000,0
000560,2025-12-31,112514084,1,06,2026-01-22,1004235188,25江苏银行CD084,10000000.000000,998165370.140000,0.980000,0
000560,2025-09-30,112512088,1,03,2025-10-28,1004284729,25北京银行CD088,30000000.000000,2977036146.610000,2.880000,0
000560,2025-09-30,112505262,1,03,2025-10-28,1004284821,25建设银行CD262,30000000.000000,2977306701.220000,2.880000,0
000560,2025-09-30,112515209,1,03,2025-10-28,1004359046,25民生银行CD209,20000000.000000,1995198069.910000,1.930000,0
000560,2025-09-30,112505261,1,03,2025-10-28,1004284823,25建设银行CD261,20000000.000000,1992985188.120000,1.930000,0
000560,2025-09-30,112581586,1,03,2025-10-28,1004359109,25宁波银行CD160,20000000.000000,1995197335.430000,1.930000,0
000560,2025-09-30,112515242,1,03,2025-10-28,1004390440,25民生银行CD242,19000000.000000,1885515676.310000,1.820000,0
000560,2025-09-30,112581533,1,03,2025-10-28,1004357877,25宁波银行CD158,17000000.000000,1695965098.530000,1.640000,0
000560,2025-09-30,112515149,1,03,2025-10-28,1004284880,25民生银行CD149,16000000.000000,1587753468.540000,1.530000,0
000560,2025-09-30,112509122,1,03,2025-10-28,1004235204,25浦发银行CD122,12000000.000000,1192706720.610000,1.150000,0
000560,2025-09-30,012581458,1,03,2025-10-28,1004288594,25电网SCP017,11000000.000000,1102681219.920000,1.070000,0
000560,2025-06-30,112512088,1,02,2025-08-29,1004284729,25北京银行CD088,30000000.000000,2964609091.260000,2.890000,0
000560,2025-06-30,112505262,1,05,2025-07-21,1004284821,25建设银行CD262,30000000.000000,2965025195.990000,2.890000,0
000560,2025-06-30,112505262,1,02,2025-08-29,1004284821,25建设银行CD262,30000000.000000,2965025195.990000,2.890000,0
000560,2025-06-30,112512088,1,05,2025-07-21,1004284729,25北京银行CD088,30000000.000000,2964609091.260000,2.890000,0
000560,2025-06-30,112502117,1,05,2025-07-21,1004176336,25工商银行CD117,22000000.000000,2190131318.680000,2.140000,0
000560,2025-06-30,112502117,1,02,2025-08-29,1004176336,25工商银行CD117,22000000.000000,2190131318.680000,2.140000,0
000560,2025-06-30,112505204,1,05,2025-07-21,1004236710,25建设银行CD204,21000000.000000,2096002291.700000,2.040000,0
000560,2025-06-30,112505204,1,02,2025-08-29,1004236710,25建设银行CD204,21000000.000000,2096002291.700000,2.040000,0
000560,2025-06-30,112598666,1,02,2025-08-29,1004289551,25宁波银行CD099,20000000.000000,1997937481.730000,1.950000,0
000560,2025-06-30,112513011,1,05,2025-07-21,1004101574,25浙商银行CD011,20000000.000000,1997680360.200000,1.950000,0
000560,2025-06-30,112598666,1,05,2025-07-21,1004289551,25宁波银行CD099,20000000.000000,1997937481.730000,1.950000,0
000560,2025-06-30,112513011,1,02,2025-08-29,1004101574,25浙商银行CD011,20000000.000000,1997680360.200000,1.950000,0
000560,2025-06-30,112505261,1,02,2025-08-29,1004284823,25建设银行CD261,20000000.000000,1984847044.180000,1.940000,0
000560,2025-06-30,112505261,1,05,2025-07-21,1004284823,25建设银行CD261,20000000.000000,1984847044.180000,1.940000,0
000560,2025-06-30,112515149,1,02,2025-08-29,1004284880,25民生银行CD149,16000000.000000,1581126166.860000,1.540000,0
000560,2025-06-30,112515149,1,05,2025-07-21,1004284880,25民生银行CD149,16000000.000000,1581126166.860000,1.540000,0
000560,2025-06-30,112509122,1,05,2025-07-21,1004235204,25浦发银行CD122,12000000.000000,1187611235.240000,1.160000,0
000560,2025-06-30,112509122,1,02,2025-08-29,1004235204,25浦发银行CD122,12000000.000000,1187611235.240000,1.160000,0
000560,2025-06-30,012580198,1,05,2025-07-21,1004094464,25电网SCP001,10000000.000000,1006807030.640000,0.980000,0
000560,2025-06-30,012580198,1,02,2025-08-29,1004094464,25电网SCP001,10000000.000000,1006807030.640000,0.980000,0
000561,2025-12-31,09240201,1,06,2026-01-22,1003699292,24国开清发01,2500000.000000,266948424.660000,24.910000,-1
000561,2025-12-31,210310,1,06,2026-01-22,1002699850,21进出10,1500000.000000,164317479.450000,15.340000,-1
000561,2025-12-31,190205,1,06,2026-01-22,1001722912,19国开05,1500000.000000,162889890.410000,15.200000,-1
000561,2025-12-31,220210,1,06,2026-01-22,1003065130,22国开10,800000.000000,86795002.740000,8.100000,-1
000561,2025-12-31,230018,1,06,2026-01-22,1003569419,23附息国债18,700000.000000,74258358.700000,6.930000,-1
000561,2025-09-30,09240201,1,03,2025-10-28,1003699292,24国开清发01,2500000.000000,264309863.010000,24.790000,-1
000561,2025-09-30,2500001,1,03,2025-10-28,1004214208,25超长特别国债01,1400000.000000,135674229.510000,12.720000,-1
000561,2025-09-30,230405,1,03,2025-10-28,1003468802,23农发05,1000000.000000,101619041.100000,9.530000,-1
000561,2025-09-30,240219,1,03,2025-10-28,1003886229,24国开19,1000000.000000,100587643.840000,9.430000,-1
000561,2025-09-30,220210,1,03,2025-10-28,1003065130,22国开10,800000.000000,86082104.110000,8.070000,-1
000561,2025-06-30,09240201,1,02,2025-08-30,1003699292,24国开清发01,2500000.000000,265371301.370000,24.420000,-1
000561,2025-06-30,09240201,1,05,2025-07-21,1003699292,24国开清发01,2500000.000000,265371301.370000,24.420000,-1
000561,2025-06-30,240219,1,02,2025-08-30,1003886229,24国开19,1000000.000000,102361260.270000,9.420000,-1
000561,2025-06-30,240219,1,05,2025-07-21,1003886229,24国开19,1000000.000000,102361260.270000,9.420000,-1
000561,2025-06-30,230405,1,02,2025-08-30,1003468802,23农发05,1000000.000000,101266301.370000,9.320000,-1
000561,2025-06-30,230405,1,05,2025-07-21,1003468802,23农发05,1000000.000000,101266301.370000,9.320000,-1
000561,2025-06-30,230202,1,02,2025-08-30,1003355994,23国开02,900000.000000,91614057.530000,8.430000,-1
000561,2025-06-30,230202,1,05,2025-07-21,1003355994,23国开02,900000.000000,91614057.530000,8.430000,-1
000561,2025-06-30,220210,1,02,2025-08-30,1003065130,22国开10,800000.000000,86841205.480000,7.990000,-1
000561,2025-06-30,220210,1,05,2025-07-21,1003065130,22国开10,800000.000000,86841205.480000,7.990000,-1
000562,2025-12-31,09240201,1,06,2026-01-22,1003699292,24国开清发01,2500000.000000,266948424.660000,24.910000,0
000562,2025-12-31,210310,1,06,2026-01-22,1002699850,21进出10,1500000.000000,164317479.450000,15.340000,0
000562,2025-12-31,190205,1,06,2026-01-22,1001722912,19国开05,1500000.000000,162889890.410000,15.200000,0
000562,2025-12-31,220210,1,06,2026-01-22,1003065130,22国开10,800000.000000,86795002.740000,8.100000,0
000562,2025-12-31,230018,1,06,2026-01-22,1003569419,23附息国债18,700000.000000,74258358.700000,6.930000,0
000562,2025-09-30,09240201,1,03,2025-10-28,1003699292,24国开清发01,2500000.000000,264309863.010000,24.790000,0
000562,2025-09-30,2500001,1,03,2025-10-28,1004214208,25超长特别国债01,1400000.000000,135674229.510000,12.720000,0
000562,2025-09-30,230405,1,03,2025-10-28,1003468802,23农发05,1000000.000000,101619041.100000,9.530000,0
000562,2025-09-30,240219,1,03,2025-10-28,1003886229,24国开19,1000000.000000,100587643.840000,9.430000,0
000562,2025-09-30,220210,1,03,2025-10-28,1003065130,22国开10,800000.000000,86082104.110000,8.070000,0
000562,2025-06-30,09240201,1,05,2025-07-21,1003699292,24国开清发01,2500000.000000,265371301.370000,24.420000,0
000562,2025-06-30,09240201,1,02,2025-08-30,1003699292,24国开清发01,2500000.000000,265371301.370000,24.420000,0
000562,2025-06-30,240219,1,02,2025-08-30,1003886229,24国开19,1000000.000000,102361260.270000,9.420000,0
000562,2025-06-30,240219,1,05,2025-07-21,1003886229,24国开19,1000000.000000,102361260.270000,9.420000,0
000562,2025-06-30,230405,1,02,2025-08-30,1003468802,23农发05,1000000.000000,101266301.370000,9.320000,0
000562,2025-06-30,230405,1,05,2025-07-21,1003468802,23农发05,1000000.000000,101266301.370000,9.320000,0
000562,2025-06-30,230202,1,05,2025-07-21,1003355994,23国开02,900000.000000,91614057.530000,8.430000,0
000562,2025-06-30,230202,1,02,2025-08-30,1003355994,23国开02,900000.000000,91614057.530000,8.430000,0
000562,2025-06-30,220210,1,05,2025-07-21,1003065130,22国开10,800000.000000,86841205.480000,7.990000,0
000562,2025-06-30,220210,1,02,2025-08-30,1003065130,22国开10,800000.000000,86841205.480000,7.990000,0
000563,2025-12-31,092280080,1,06,2026-01-22,1003203647,22光大银行二级资本债01A,200000.000000,20633863.010000,9.510000,-1
000563,2025-12-31,102280331,1,06,2026-01-22,1002950300,22华发集团MTN002,200000.000000,20549271.230000,9.470000,-1
000563,2025-12-31,2128017,1,06,2026-01-22,1002613286,21中信银行永续债,130000.000000,13474678.080000,6.210000,-1
000563,2025-12-31,2128032,1,06,2026-01-22,1002812304,21兴业银行二级01,130000.000000,13310807.560000,6.140000,-1
000563,2025-12-31,250421,1,06,2026-01-22,1004240039,25农发21,130000.000000,13104915.340000,6.040000,-1
000563,2025-09-30,2500002,1,03,2025-10-28,1004214205,25超长特别国债02,300000.000000,28559016.390000,13.030000,-1
000563,2025-09-30,2128032,1,03,2025-10-28,1002812304,21兴业银行二级01,200000.000000,21140506.300000,9.650000,-1
000563,2025-09-30,2020080,1,03,2025-10-28,1002453809,20长沙银行二级,200000.000000,20858964.380000,9.520000,-1
000563,2025-09-30,2128017,1,03,2025-10-28,1002613286,21中信银行永续债,200000.000000,20634893.150000,9.420000,-1
000563,2025-09-30,092280080,1,03,2025-10-28,1003203647,22光大银行二级资本债01A,200000.000000,20484843.840000,9.350000,-1
000563,2025-06-30,2500002,1,05,2025-07-21,1004214205,25超长特别国债02,600000.000000,60464491.800000,24.920000,-1
000563,2025-06-30,2500002,1,02,2025-08-30,1004214205,25超长特别国债02,600000.000000,60464491.800000,24.920000,-1
000563,2025-06-30,2128032,1,02,2025-08-30,1002812304,21兴业银行二级01,200000.000000,21058047.120000,8.680000,-1
000563,2025-06-30,2128032,1,05,2025-07-21,1002812304,21兴业银行二级01,200000.000000,21058047.120000,8.680000,-1
000563,2025-06-30,092280080,1,05,2025-07-21,1003203647,22光大银行二级资本债01A,200000.000000,21055824.660000,8.680000,-1
000563,2025-06-30,092280080,1,02,2025-08-30,1003203647,22光大银行二级资本债01A,200000.000000,21055824.660000,8.680000,-1
000563,2025-06-30,2020080,1,05,2025-07-21,1002453809,20长沙银行二级,200000.000000,20767452.050000,8.560000,-1
000563,2025-06-30,2020080,1,02,2025-08-30,1002453809,20长沙银行二级,200000.000000,20767452.050000,8.560000,-1
000563,2025-06-30,2128017,1,05,2025-07-21,1002613286,21中信银行永续债,200000.000000,20549512.330000,8.470000,-1
000563,2025-06-30,2128017,1,02,2025-08-30,1002613286,21中信银行永续债,200000.000000,20549512.330000,8.470000,-1
000564,2025-12-31,092280080,1,06,2026-01-22,1003203647,22光大银行二级资本债01A,200000.000000,20633863.010000,9.510000,0
000564,2025-12-31,102280331,1,06,2026-01-22,1002950300,22华发集团MTN002,200000.000000,20549271.230000,9.470000,0
000564,2025-12-31,2128017,1,06,2026-01-22,1002613286,21中信银行永续债,130000.000000,13474678.080000,6.210000,0
000564,2025-12-31,2128032,1,06,2026-01-22,1002812304,21兴业银行二级01,130000.000000,13310807.560000,6.140000,0
000564,2025-12-31,250421,1,06,2026-01-22,1004240039,25农发21,130000.000000,13104915.340000,6.040000,0
000564,2025-09-30,2500002,1,03,2025-10-28,1004214205,25超长特别国债02,300000.000000,28559016.390000,13.030000,0
000564,2025-09-30,2128032,1,03,2025-10-28,1002812304,21兴业银行二级01,200000.000000,21140506.300000,9.650000,0
000564,2025-09-30,2020080,1,03,2025-10-28,1002453809,20长沙银行二级,200000.000000,20858964.380000,9.520000,0
000564,2025-09-30,2128017,1,03,2025-10-28,1002613286,21中信银行永续债,200000.000000,20634893.150000,9.420000,0
000564,2025-09-30,092280080,1,03,2025-10-28,1003203647,22光大银行二级资本债01A,200000.000000,20484843.840000,9.350000,0
000564,2025-06-30,2500002,1,02,2025-08-30,1004214205,25超长特别国债02,600000.000000,60464491.800000,24.920000,0
000564,2025-06-30,2500002,1,05,2025-07-21,1004214205,25超长特别国债02,600000.000000,60464491.800000,24.920000,0
000564,2025-06-30,092280080,1,05,2025-07-21,1003203647,22光大银行二级资本债01A,200000.000000,21055824.660000,8.680000,0
000564,2025-06-30,2128032,1,02,2025-08-30,1002812304,21兴业银行二级01,200000.000000,21058047.120000,8.680000,0
000564,2025-06-30,2128032,1,05,2025-07-21,1002812304,21兴业银行二级01,200000.000000,21058047.120000,8.680000,0
000564,2025-06-30,092280080,1,02,2025-08-30,1003203647,22光大银行二级资本债01A,200000.000000,21055824.660000,8.680000,0
000564,2025-06-30,2020080,1,02,2025-08-30,1002453809,20长沙银行二级,200000.000000,20767452.050000,8.560000,0
